"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Tye Felhaber","RW","OTT","20.113","53","37","15","8","52","60","169","21.89","0.7","0.28","0.15","0.98","1.13","3.19","17.79","0.34","859.33","16.21","2.58","1.05","0.56","3.63","4.19","11.8","1.24","14.9","14.17","69.73","49.1","7.43","71.13","69","28","8","19","42.11","10","25","40.0","19","125","15.2","18","39","46.15"
"","Justin Brazeau","RW","NB","20.616","54","34","17","4","51","55","186","18.28","0.63","0.31","0.07","0.94","1.02","3.44","22.57","0.42","955.05","17.69","2.14","1.07","0.25","3.2","3.46","11.69","1.42","14.83","14.19","49.19","49.74","21.65","57.02","69","52","8","39","20.51","10","31","32.26","16","116","13.79","19","45","42.22"
"","Morgan Frost","C","SSM","19.341","47","21","22","9","43","52","117","17.95","0.45","0.47","0.19","0.91","1.11","2.49","12.82","0.27","689.91","14.68","1.83","1.91","0.78","3.74","4.52","10.18","1.11","14.71","14.32","55.34","51.98","5.14","57.14","48","36","5","15","33.33","0","13","0.0","16","89","17.98","372","706","52.69"
"","Kevin Hancock","C","LDN/OS","20.54","55","25","16","10","41","51","176","14.2","0.45","0.29","0.18","0.75","0.93","3.2","13.73","0.25","914.58","16.63","1.64","1.05","0.66","2.69","3.35","11.55","0.9","15.18","14.38","53.07","52.04","4.9","53.33","64","56","9","18","50.0","3","17","17.65","13","141","9.22","394","710","55.49"
"","Lucas Chiodo","LW","BAR/OTT","19.874","54","21","18","7","39","46","100","21.0","0.39","0.33","0.13","0.72","0.85","1.85","13.49","0.25","733.05","13.58","1.72","1.47","0.57","3.19","3.77","8.18","1.1","14.74","14.14","57.19","50.65","16.12","68.29","56","26","7","18","38.89","3","18","16.67","11","64","17.19","0","3","0.0"
"","Jason Robertson","RW","KGN/NIAG","19.152","47","19","19","2","38","40","142","13.38","0.4","0.4","0.04","0.81","0.85","3.02","16.67","0.35","730.22","15.54","1.56","1.56","0.16","3.12","3.29","11.67","1.37","14.8","14.45","47.33","50.92","28.71","67.11","51","25","4","23","17.39","3","23","13.04","12","96","12.5","1","4","25.0"
"","Connor McMichael","C","LDN","17.665","52","20","18","1","38","39","125","16.0","0.38","0.35","0.02","0.73","0.75","2.4","13.85","0.27","738.95","14.21","1.62","1.46","0.08","3.09","3.17","10.15","1.12","14.4","13.91","60.9","46.91","6.25","64.44","58","32","11","25","44.0","3","23","13.04","6","77","7.79","222","406","54.68"
"","Akil Thomas","C","NIAG","18.703","48","20","17","8","37","45","91","21.98","0.42","0.35","0.17","0.77","0.94","1.9","11.78","0.25","726.8","15.14","1.65","1.4","0.66","3.05","3.71","7.51","0.97","14.73","14.08","59.06","49.53","11.37","66.67","62","31","9","24","37.5","4","21","19.05","7","46","15.22","297","566","52.47"
"","Anthony Salinitri","LW","OSH/SAR","20.532","55","27","10","7","37","44","154","17.53","0.49","0.18","0.13","0.67","0.8","2.8","19.07","0.35","783.94","14.25","2.07","0.77","0.54","2.83","3.37","11.79","1.46","14.47","14.21","51.75","49.33","3.23","52.48","53","48","6","30","20.0","7","31","22.58","14","93","15.05","93","185","50.27"
"","Ben Jones","C","NIAG","19.551","53","14","23","7","37","44","111","12.61","0.26","0.43","0.13","0.7","0.83","2.09","11.57","0.22","694.24","13.1","1.21","1.99","0.6","3.2","3.8","9.59","1.0","14.96","14.4","59.14","49.04","9.69","66.67","50","25","4","22","18.18","1","14","7.14","9","75","12.0","372","709","52.47"
"","Austen Keating","C","OTT","19.527","53","12","24","16","36","52","83","14.46","0.23","0.45","0.3","0.68","0.98","1.57","10.69","0.2","757.38","14.29","0.95","1.9","1.27","2.85","4.12","6.58","0.85","15.38","14.21","69.72","49.17","13.59","75.28","67","22","2","17","11.76","4","18","22.22","6","48","12.5","93","185","50.27"
"","Nate Schnarr","RW","GUE","19.554","51","17","19","11","36","47","96","17.71","0.33","0.37","0.22","0.71","0.92","1.88","11.83","0.23","747.46","14.66","1.36","1.53","0.88","2.89","3.77","7.71","0.95","15.04","14.17","55.48","49.56","15.27","64.42","67","37","6","21","28.57","4","20","20.0","7","55","12.73","247","476","51.89"
"","Alan Lyszczarczyk","LW","MISS/OS","20.575","50","19","17","9","36","45","169","11.24","0.38","0.34","0.18","0.72","0.9","3.38","17.71","0.35","863.55","17.27","1.32","1.18","0.63","2.5","3.13","11.74","1.23","15.35","13.95","48.78","50.32","16.23","53.15","59","52","3","30","10.0","1","25","4.0","15","114","13.16","6","10","60.0"
"","Arthur Kaliyev","RW","HAM","17.221","54","24","12","7","36","43","145","16.55","0.44","0.22","0.13","0.67","0.8","2.69","18.96","0.35","859.48","15.92","1.68","0.84","0.49","2.51","3.0","10.12","1.32","14.7","14.27","44.27","49.68","14.96","52.38","55","50","6","20","30.0","4","20","20.0","14","105","13.33","0","1","0.0"
"","Ethan Keppen","LW","FLNT","17.49","56","19","17","3","36","39","136","13.97","0.34","0.3","0.05","0.64","0.7","2.43","13.48","0.24","807.71","14.42","1.41","1.26","0.22","2.67","2.9","10.1","1.0","14.64","14.06","42.0","51.24","12.5","48.57","51","54","6","25","24.0","4","21","19.05","9","90","10.0","0","3","0.0"
"","Liam Hawel","C","GUE","19.412","52","21","14","11","35","46","92","22.83","0.4","0.27","0.21","0.67","0.88","1.77","10.7","0.21","706.69","13.59","1.78","1.19","0.93","2.97","3.91","7.81","0.91","15.07","14.02","54.93","48.2","15.89","64.84","59","32","4","24","16.67","6","14","42.86","11","54","20.37","152","288","52.78"
"","Brett Neumann","C","KGN/OSH","19.582","55","23","11","6","34","40","167","13.77","0.42","0.2","0.11","0.62","0.73","3.04","15.39","0.28","859.57","15.63","1.61","0.77","0.42","2.37","2.79","11.66","1.07","14.29","14.15","41.8","50.57","17.54","52.04","51","47","6","14","42.86","5","30","16.67","12","123","9.76","415","736","56.39"
"","Philip Tomasino","C","NIAG","17.134","52","21","13","6","34","40","121","17.36","0.4","0.25","0.12","0.65","0.77","2.33","12.52","0.24","708.86","13.63","1.78","1.1","0.51","2.88","3.39","10.24","1.06","14.63","14.15","56.71","49.36","7.8","65.38","51","27","8","23","34.78","5","28","17.86","8","70","11.43","127","246","51.63"
"","Kyle Maksimovich","LW","ER/OTT","20.518","54","18","15","16","33","49","107","16.82","0.33","0.28","0.3","0.61","0.91","1.98","12.27","0.23","825.11","15.28","1.31","1.09","1.16","2.4","3.56","7.78","0.89","14.88","14.23","51.53","50.65","6.37","57.8","63","46","3","16","18.75","8","23","34.78","7","68","10.29","16","61","26.23"
"","Ty Dellandrea","C","FLNT","18.152","48","15","18","5","33","38","94","15.96","0.31","0.38","0.1","0.69","0.79","1.96","10.55","0.22","779.45","16.24","1.15","1.39","0.38","2.54","2.93","7.24","0.81","14.89","14.36","41.2","51.93","4.72","44.35","55","69","6","12","50.0","4","19","21.05","5","63","7.94","466","809","57.6"
"","Hugo Leufvenius","LW","SAR","19.475","55","20","13","5","33","38","149","13.42","0.36","0.24","0.09","0.6","0.69","2.71","15.37","0.28","809.12","14.71","1.48","0.96","0.37","2.45","2.82","11.05","1.14","14.22","14.42","47.67","50.44","6.69","50.91","56","54","3","17","17.65","4","26","15.38","13","106","12.26","9","26","34.62"
"","Keeghan Howdeshell","LW","SSM","20.556","54","24","9","3","33","36","139","17.27","0.44","0.17","0.06","0.61","0.67","2.57","15.2","0.28","758.89","14.05","1.9","0.71","0.24","2.61","2.85","10.99","1.2","14.74","14.43","55.35","52.21","10.06","61.18","52","33","4","22","18.18","6","22","27.27","14","95","14.74","16","40","40.0"
"","Isaac Ratcliffe","LW","GUE","19.582","51","22","10","8","32","40","124","17.74","0.43","0.2","0.16","0.63","0.78","2.43","13.87","0.27","755.02","14.8","1.75","0.79","0.64","2.54","3.18","9.85","1.1","15.24","14.38","54.54","50.22","9.6","61.0","61","39","6","21","28.57","8","24","33.33","8","79","10.13","1","4","25.0"
"","Jake Durham","RW","FLNT","19.442","56","23","9","7","32","39","105","21.9","0.41","0.16","0.12","0.57","0.7","1.88","11.07","0.2","788.49","14.08","1.75","0.68","0.53","2.44","2.97","7.99","0.84","15.15","14.11","41.02","51.16","5.68","43.93","47","60","6","14","42.86","7","31","22.58","10","60","16.67","24","62","38.71"
"","Cole Carter","RW","MISS","20.195","50","20","12","5","32","37","139","14.39","0.4","0.24","0.1","0.64","0.74","2.78","16.53","0.33","798.45","15.97","1.5","0.9","0.38","2.4","2.78","10.45","1.24","14.98","13.91","47.1","51.74","2.9","49.0","49","51","7","31","22.58","2","22","9.09","11","86","12.79","21","47","44.68"
"","Matthew Struthers","C","NB","18.722","47","13","18","9","31","40","100","13.0","0.28","0.38","0.19","0.66","0.85","2.13","10.99","0.23","735.31","15.64","1.06","1.47","0.73","2.53","3.26","8.16","0.9","15.47","14.16","50.66","49.3","18.06","57.61","53","39","4","15","26.67","6","19","31.58","3","66","4.55","342","796","42.96"
"","Cole Coskey","RW","SAG","19.291","49","19","12","6","31","37","94","20.21","0.39","0.24","0.12","0.63","0.76","1.92","10.41","0.21","677.63","13.83","1.68","1.06","0.53","2.74","3.28","8.32","0.92","14.72","14.14","55.84","50.42","0.58","55.95","47","37","4","16","25.0","6","13","46.15","9","65","13.85","89","184","48.37"
"","Adam Ruzicka","C","SAR/SBY","19.349","50","20","11","5","31","36","127","15.75","0.4","0.22","0.1","0.62","0.72","2.54","12.99","0.26","730.32","14.61","1.64","0.9","0.41","2.55","2.96","10.43","1.07","13.93","14.09","51.12","48.63","-0.04","53.85","56","48","5","15","33.33","3","25","12.0","12","87","13.79","419","726","57.71"
"","Sasha Chmelevski","C","OTT","19.269","41","15","16","4","31","35","115","13.04","0.37","0.39","0.1","0.76","0.85","2.8","12.15","0.3","618.21","15.08","1.46","1.55","0.39","3.01","3.4","11.16","1.18","14.63","14.08","65.48","47.84","-5.82","64.18","43","24","2","18","11.11","3","18","16.67","10","79","12.66","326","535","60.93"
"","Nathan Dunkley","LW","LDN","18.53","53","18","12","11","30","41","109","16.51","0.34","0.23","0.21","0.57","0.77","2.06","16.53","0.31","766.35","14.46","1.41","0.94","0.86","2.35","3.21","8.53","1.29","14.3","13.96","60.7","47.7","10.18","67.0","67","33","8","32","25.0","4","26","15.38","6","51","11.76","109","200","54.5"
"","Riley Damiani","C","KIT","18.489","43","14","16","5","30","35","109","12.84","0.33","0.37","0.12","0.7","0.81","2.53","11.33","0.26","629.43","14.64","1.33","1.53","0.48","2.86","3.34","10.39","1.08","14.82","14.34","46.03","51.02","26.4","63.64","42","24","3","16","18.75","7","20","35.0","4","73","5.48","222","490","45.31"
"","Allan McShane","LW","OSH","18.585","49","16","14","4","30","34","108","14.81","0.33","0.29","0.08","0.61","0.69","2.2","11.86","0.24","649.04","13.25","1.48","1.29","0.37","2.77","3.14","9.98","1.1","14.46","14.25","53.02","48.24","14.47","64.79","46","25","4","13","30.77","7","21","33.33","5","74","6.76","270","483","55.9"
"","Serron Noel","RW","OSH","18.103","55","16","13","10","29","39","93","17.2","0.29","0.24","0.18","0.53","0.71","1.69","12.13","0.22","799.78","14.54","1.2","0.98","0.75","2.18","2.93","6.98","0.91","14.33","14.45","54.54","49.36","1.6","56.44","57","44","5","21","23.81","5","21","23.81","6","51","11.76","0","8","0.0"
"","Franco Sproviero","C","SAR","20.113","53","14","15","10","29","39","91","15.38","0.26","0.28","0.19","0.55","0.74","1.72","8.64","0.16","683.37","12.89","1.23","1.32","0.88","2.55","3.42","7.99","0.76","14.05","13.83","47.3","49.79","6.1","50.0","45","45","3","16","18.75","3","18","16.67","8","57","14.04","250","492","50.81"
"","Liam Foudy","C","LDN","18.612","47","22","7","8","29","37","102","21.57","0.47","0.15","0.17","0.62","0.79","2.17","12.56","0.27","612.1","13.02","2.16","0.69","0.78","2.84","3.63","10.0","1.23","14.76","14.49","60.03","50.21","14.51","70.83","51","21","6","23","26.09","7","20","35.0","9","59","15.25","76","140","54.29"
"","Brandon Saigeon","C","HAM/OSH","20.255","55","15","14","7","29","36","105","14.29","0.27","0.25","0.13","0.53","0.65","1.91","8.97","0.16","826.35","15.02","1.09","1.02","0.51","2.11","2.61","7.62","0.65","15.0","14.27","48.0","50.73","1.21","47.17","50","56","5","11","45.45","3","10","30.0","7","84","8.33","360","776","46.39"
"","Jonathan Yantsis","RW","KIT","19.384","53","21","8","4","29","33","131","16.03","0.4","0.15","0.08","0.55","0.62","2.47","14.88","0.28","772.26","14.57","1.63","0.62","0.31","2.25","2.56","10.18","1.16","14.68","14.19","44.91","50.7","10.53","51.19","43","41","10","36","27.78","5","21","23.81","6","74","8.11","2","9","22.22"
"","Cole Tymkin","RW","LDN","19.447","49","14","14","8","28","36","66","21.21","0.29","0.29","0.16","0.57","0.73","1.35","7.52","0.15","626.72","12.79","1.34","1.34","0.77","2.68","3.45","6.32","0.72","14.08","14.39","61.27","49.16","4.82","64.94","50","27","7","15","46.67","5","16","31.25","2","35","5.71","0","0","0.0"
"","Cole Perfetti","C","SAG","16.704","48","17","11","6","28","34","99","17.17","0.35","0.23","0.12","0.58","0.71","2.06","10.07","0.21","654.31","13.63","1.56","1.01","0.55","2.57","3.12","9.08","0.92","14.81","14.13","55.19","48.83","5.92","61.54","48","30","5","14","35.71","1","18","5.56","11","67","16.42","15","28","53.57"
"","Kirill Maksimov","RW","NIAG","19.291","50","18","10","6","28","34","117","15.38","0.36","0.2","0.12","0.56","0.68","2.34","11.87","0.24","683.79","13.68","1.58","0.88","0.53","2.46","2.98","10.27","1.04","14.95","14.31","59.3","49.24","3.96","64.47","49","27","2","17","11.76","3","14","21.43","13","86","15.12","1","2","50.0"
"","Gera Poddubnyi","C","ER","19.269","53","14","14","5","28","33","120","11.67","0.26","0.26","0.09","0.53","0.62","2.26","11.59","0.22","720.46","13.59","1.17","1.17","0.42","2.33","2.75","9.99","0.96","14.71","14.23","46.37","49.27","5.75","50.63","40","39","4","18","22.22","4","19","21.05","6","83","7.23","64","145","44.14"
"","Curtis Douglas","C","WSR","18.527","55","15","13","4","28","32","143","10.49","0.27","0.24","0.07","0.51","0.58","2.6","15.62","0.28","807.37","14.68","1.11","0.97","0.3","2.08","2.38","10.63","1.16","14.02","13.88","50.44","51.31","12.07","57.78","52","38","4","28","14.29","4","34","11.76","7","81","8.64","68","142","47.89"
"","Marco Rossi","C","OTT","16.978","40","17","10","10","27","37","104","16.35","0.42","0.25","0.25","0.68","0.93","2.6","9.96","0.25","578.86","14.47","1.76","1.04","1.04","2.8","3.84","10.78","1.03","15.47","14.11","68.91","49.4","26.19","83.33","50","10","3","17","17.65","3","18","16.67","11","69","15.94","259","483","53.62"
"","Rickard Hugg","C","KIT","19.658","47","19","8","10","27","37","99","19.19","0.4","0.17","0.21","0.57","0.79","2.11","8.76","0.19","675.01","14.36","1.69","0.71","0.89","2.4","3.29","8.8","0.78","15.17","14.55","47.22","50.36","21.93","57.69","45","33","1","12","8.33","7","20","35.0","11","67","16.42","81","160","50.62"
"","David Levin","LW","SBY","18.998","43","16","11","7","27","34","114","14.04","0.37","0.26","0.16","0.63","0.79","2.65","9.75","0.23","595.61","13.85","1.61","1.11","0.71","2.72","3.43","11.48","0.98","13.65","14.35","57.17","51.1","11.61","63.49","40","23","2","8","25.0","5","23","21.74","9","83","10.84","166","297","55.89"
"","DJ Busdeker","RW","SAG","18.974","51","11","16","6","27","33","107","10.28","0.22","0.31","0.12","0.53","0.65","2.1","12.45","0.24","634.0","12.43","1.04","1.51","0.57","2.56","3.12","10.13","1.18","14.18","14.04","55.8","50.2","2.99","58.82","40","28","0","13","0.0","3","23","13.04","8","71","11.27","48","108","44.44"
"","Jacob Perreault","RW","SAR","16.419","51","19","7","9","26","35","92","20.65","0.37","0.14","0.18","0.51","0.69","1.8","7.26","0.14","672.45","13.19","1.7","0.62","0.8","2.32","3.12","8.21","0.65","14.58","14.2","48.36","50.25","10.28","53.93","48","41","6","15","40.0","1","12","8.33","12","65","18.46","3","9","33.33"
"","Matthew Strome","LW","HAM","19.691","55","16","10","7","26","33","114","14.04","0.29","0.18","0.13","0.47","0.6","2.07","13.34","0.24","821.97","14.94","1.17","0.73","0.51","1.9","2.41","8.32","0.97","15.22","14.28","45.94","49.83","4.28","46.0","46","54","4","23","17.39","5","19","26.32","7","72","9.72","87","175","49.71"
"","Eric Uba","RW","FLNT","17.744","55","14","12","7","26","33","118","11.86","0.25","0.22","0.13","0.47","0.6","2.15","7.53","0.14","714.26","12.99","1.18","1.01","0.59","2.18","2.77","9.91","0.63","14.78","14.13","40.95","52.29","14.85","50.59","43","42","1","7","14.29","3","13","23.08","10","98","10.2","39","91","42.86"
"","Blade Jenkins","LW","SAG","18.095","52","14","12","7","26","33","98","14.29","0.27","0.23","0.13","0.5","0.63","1.88","11.55","0.22","718.3","13.81","1.17","1.0","0.58","2.17","2.76","8.19","0.97","14.56","14.17","56.07","49.57","1.46","56.67","51","39","2","19","10.53","6","18","33.33","6","61","9.84","131","264","49.62"
"","Owen Tippett","RW","SAG/MISS","19.579","39","21","5","6","26","32","152","13.82","0.54","0.13","0.15","0.67","0.82","3.9","16.5","0.42","628.38","16.11","2.01","0.48","0.57","2.48","3.06","14.51","1.58","14.75","14.24","51.03","48.85","11.41","59.72","43","29","4","17","23.53","5","25","20.0","12","110","10.91","37","68","54.41"
"","Cole Purboo","RW","WSR","19.245","56","18","8","5","26","31","123","14.63","0.32","0.14","0.09","0.46","0.55","2.2","14.99","0.27","752.96","13.45","1.43","0.64","0.4","2.07","2.47","9.8","1.19","14.17","14.04","48.28","52.44","-7.55","44.3","35","44","9","33","27.27","2","11","18.18","7","79","8.86","1","2","50.0"
"","Nando Eggenberger","LW","OSH","18.941","46","16","10","4","26","30","80","20.0","0.35","0.22","0.09","0.57","0.65","1.74","9.19","0.2","581.48","12.64","1.65","1.03","0.41","2.68","3.1","8.25","0.95","14.36","14.12","53.9","48.86","2.73","58.06","36","26","6","19","31.58","2","15","13.33","8","46","17.39","11","15","73.33"
"","Jason Willms","C","BAR","19.601","54","11","15","2","26","28","120","9.17","0.2","0.28","0.04","0.48","0.52","2.22","13.72","0.25","742.65","13.75","0.89","1.21","0.16","2.1","2.26","9.7","1.11","14.09","14.01","51.01","50.76","-3.85","48.68","37","39","3","23","13.04","3","19","15.79","5","78","6.41","473","801","59.05"
"","Nick Suzuki","C","GUE/OS","19.1","45","16","9","10","25","35","141","11.35","0.36","0.2","0.22","0.56","0.78","3.13","14.42","0.32","659.39","14.65","1.46","0.82","0.91","2.27","3.18","12.83","1.31","15.92","14.42","51.52","52.71","8.27","60.53","46","30","2","14","14.29","3","23","13.04","11","104","10.58","241","454","53.08"
"","Greg Meireles","RW","KIT","19.705","53","16","9","9","25","34","111","14.41","0.3","0.17","0.17","0.47","0.64","2.09","11.9","0.22","772.18","14.57","1.24","0.7","0.7","1.94","2.64","8.62","0.92","14.9","14.38","45.98","49.83","8.99","50.0","44","44","6","21","28.57","4","18","22.22","6","72","8.33","344","641","53.67"
"","Maksim Sushko","LW","OS","19.595","50","12","13","5","25","30","89","13.48","0.24","0.26","0.1","0.5","0.6","1.78","9.19","0.18","652.54","13.05","1.1","1.2","0.46","2.3","2.76","8.18","0.85","14.81","14.22","47.52","50.61","3.0","46.58","34","39","3","7","42.86","4","16","25.0","5","66","7.58","1","2","50.0"
"","Keegan Stevenson","RW","GUE","17.706","52","15","10","3","25","28","74","20.27","0.29","0.19","0.06","0.48","0.54","1.42","9.67","0.19","611.08","11.75","1.47","0.98","0.29","2.45","2.75","7.27","0.95","15.08","14.01","56.26","49.68","8.14","62.86","44","26","6","21","28.57","4","18","22.22","5","35","14.29","2","3","66.67"
"","Nolan Hutcheson","LW","SBY","18.221","51","14","11","3","25","28","100","14.0","0.27","0.22","0.06","0.49","0.55","1.96","9.76","0.19","575.36","11.28","1.46","1.15","0.31","2.61","2.92","10.43","1.02","13.24","14.12","58.06","49.5","2.73","61.11","33","21","5","18","27.78","3","23","13.04","6","59","10.17","5","14","35.71"
"","Albert Michnac","LW","SAG","19.91","53","11","13","10","24","34","100","11.0","0.21","0.25","0.19","0.45","0.64","1.89","8.71","0.16","687.88","12.98","0.96","1.13","0.87","2.09","2.97","8.72","0.76","14.63","14.09","55.0","49.54","7.85","61.25","49","31","2","6","33.33","2","9","22.22","7","85","8.24","25","48","52.08"
"","Joseph Garreffa","RW","KIT","19.102","53","14","10","7","24","31","130","10.77","0.26","0.19","0.13","0.45","0.58","2.45","10.56","0.2","830.38","15.67","1.01","0.72","0.51","1.73","2.24","9.39","0.76","14.38","14.25","44.45","51.32","4.68","46.94","46","52","6","18","33.33","3","14","21.43","5","98","5.1","54","103","52.43"
"","MacKenzie Entwistle","RW","GUE/HAM","19.174","43","14","10","6","24","30","89","15.73","0.33","0.23","0.14","0.56","0.7","2.07","9.61","0.22","645.36","15.01","1.3","0.93","0.56","2.23","2.79","8.27","0.89","15.27","14.31","48.9","51.85","2.63","51.85","42","39","2","18","11.11","4","16","25.0","8","55","14.55","183","355","51.55"
"","Adam Timleck","RW","PBO","20.551","51","15","9","5","24","29","105","14.29","0.29","0.18","0.1","0.47","0.57","2.06","9.99","0.2","750.04","14.71","1.2","0.72","0.4","1.92","2.32","8.4","0.8","14.36","13.95","48.07","49.4","2.6","50.0","46","46","3","12","25.0","5","19","26.32","7","74","9.46","4","7","57.14"
"","Brad Chenier","LW","NB","19.653","50","18","6","5","24","29","132","13.64","0.36","0.12","0.1","0.48","0.58","2.64","13.05","0.26","715.73","14.31","1.51","0.5","0.42","2.01","2.43","11.07","1.09","14.83","14.0","45.79","50.99","7.36","49.37","39","40","7","21","33.33","3","20","15.0","8","91","8.79","5","16","31.25"
"","Adam McMaster","C","NB/OS","18.558","55","9","15","5","24","29","83","10.84","0.16","0.27","0.09","0.44","0.53","1.51","6.17","0.11","736.09","13.38","0.73","1.22","0.41","1.96","2.36","6.77","0.5","14.85","14.17","46.57","49.14","4.62","43.82","39","50","0","6","0.0","1","14","7.14","8","63","12.7","174","420","41.43"
"","Ryan McGregor","C","SAR","19.628","50","9","14","13","23","36","83","10.84","0.18","0.28","0.26","0.46","0.72","1.66","8.41","0.17","642.81","12.86","0.84","1.31","1.21","2.15","3.36","7.75","0.79","14.8","14.51","48.25","50.99","6.83","52.87","46","41","2","8","25.0","1","13","7.69","6","62","9.68","391","708","55.23"
"","Ryan Suzuki","C","BAR","17.301","51","10","13","11","23","34","79","12.66","0.2","0.25","0.22","0.45","0.67","1.55","8.51","0.17","743.03","14.57","0.81","1.05","0.89","1.86","2.75","6.38","0.69","14.47","14.23","54.35","51.8","14.68","59.3","51","35","2","10","20.0","1","17","5.88","7","52","13.46","312","675","46.22"
"","Blake Murray","C","SBY","17.197","52","20","3","8","23","31","104","19.23","0.38","0.06","0.15","0.44","0.6","2.0","12.2","0.23","685.08","13.17","1.75","0.26","0.7","2.01","2.72","9.11","1.07","13.46","14.22","59.51","50.84","0.2","59.21","45","31","6","17","35.29","5","18","27.78","9","69","13.04","233","432","53.94"
"","Damien Giroux","C","SAG","18.536","52","18","5","6","23","29","77","23.38","0.35","0.1","0.12","0.44","0.56","1.48","9.92","0.19","624.58","12.01","1.73","0.48","0.58","2.21","2.79","7.4","0.95","14.74","14.04","54.86","49.6","10.44","63.77","44","25","5","18","27.78","6","25","24.0","7","34","20.59","247","519","47.59"
"","Ryan Roth","RW","SSM","18.155","54","15","8","4","23","27","73","20.55","0.28","0.15","0.07","0.43","0.5","1.35","8.21","0.15","674.27","12.49","1.33","0.71","0.36","2.05","2.4","6.5","0.73","14.81","14.32","54.62","51.0","3.91","57.14","44","33","3","17","17.65","2","12","16.67","10","44","22.73","8","15","53.33"
"","Will Cuylle","LW","WSR","16.373","51","19","4","3","23","26","127","14.96","0.37","0.08","0.06","0.45","0.51","2.49","11.45","0.22","691.23","13.55","1.65","0.35","0.26","2.0","2.26","11.02","0.99","14.33","14.03","50.75","50.83","15.32","58.9","43","30","7","23","30.43","2","20","10.0","10","84","11.9","19","44","43.18"
"","Jack Studnicka","C","NIAG/OSH","19.573","45","11","11","8","22","30","97","11.34","0.24","0.24","0.18","0.49","0.67","2.16","9.11","0.2","627.56","13.95","1.05","1.05","0.76","2.1","2.87","9.27","0.87","14.52","14.47","56.01","49.19","-7.3","52.86","37","33","3","13","23.08","1","13","7.69","7","71","9.86","344","652","52.76"
"","Ryan Merkley","D","GUE/PBO","18.087","50","7","15","8","22","30","69","10.14","0.14","0.3","0.16","0.44","0.6","1.38","4.04","0.08","878.08","17.56","0.48","1.02","0.55","1.5","2.05","4.71","0.28","13.77","14.06","51.18","50.99","15.96","57.52","65","48","0","1","0.0","0","4","0.0","7","64","10.94","1","1","100.0"
"","Daniel D'Amico","C","WSR","17.638","55","13","9","7","22","29","96","13.54","0.24","0.16","0.13","0.4","0.53","1.75","9.59","0.17","765.36","13.92","1.02","0.71","0.55","1.72","2.27","7.53","0.75","14.13","13.96","48.41","52.35","-10.41","42.7","38","51","3","14","21.43","4","21","19.05","6","61","9.84","22","47","46.81"
"","Cedric Ralph","LW","GUE","19.65","54","11","11","7","22","29","66","16.67","0.2","0.2","0.13","0.41","0.54","1.22","9.07","0.17","631.71","11.7","1.04","1.04","0.66","2.09","2.75","6.27","0.86","14.21","13.75","51.96","49.63","-3.21","52.7","39","35","2","14","14.29","4","19","21.05","5","33","15.15","46","86","53.49"
"","Ryan McLeod","C","SAG/MISS","18.985","48","9","13","7","22","29","86","10.47","0.19","0.27","0.15","0.46","0.6","1.79","8.11","0.17","673.14","14.02","0.8","1.16","0.62","1.96","2.58","7.67","0.72","15.14","14.11","50.07","51.06","-8.82","44.87","35","43","2","9","22.22","2","11","18.18","5","66","7.58","366","737","49.66"
"","Barret Kirwin","C","GUE/OS","18.574","51","12","10","7","22","29","91","13.19","0.24","0.2","0.14","0.43","0.57","1.78","9.48","0.19","666.79","13.07","1.08","0.9","0.63","1.98","2.61","8.19","0.85","13.98","13.89","50.03","48.18","6.25","53.16","42","37","2","10","20.0","3","16","18.75","7","65","10.77","336","582","57.73"
"","Nick Robertson","C","PBO","17.011","40","13","9","5","22","27","97","13.4","0.33","0.23","0.12","0.55","0.68","2.42","6.49","0.16","560.69","14.02","1.39","0.96","0.54","2.35","2.89","10.38","0.69","14.6","13.85","47.56","48.28","3.1","51.56","33","31","3","4","75.0","1","11","9.09","9","82","10.98","5","18","27.78"
"","Darian Pilon","LW","SBY","19.954","50","13","9","3","22","25","74","17.57","0.26","0.18","0.06","0.44","0.5","1.48","6.76","0.14","586.57","11.73","1.33","0.92","0.31","2.25","2.56","7.57","0.69","13.48","14.13","58.36","50.93","1.57","60.0","36","24","3","9","33.33","1","7","14.29","9","58","15.52","31","67","46.27"
"","Christopher Paquette","C","PBO","20.471","54","12","10","1","22","23","113","10.62","0.22","0.19","0.02","0.41","0.43","2.09","8.51","0.16","699.29","12.95","1.03","0.86","0.09","1.89","1.97","9.7","0.73","14.5","14.06","49.18","50.37","-6.76","43.24","32","42","5","8","62.5","1","19","5.26","6","86","6.98","502","847","59.27"
"","Liam Kirk","LW","PBO","18.7","49","16","6","1","22","23","118","13.56","0.33","0.12","0.02","0.45","0.47","2.41","10.05","0.21","621.61","12.69","1.54","0.58","0.1","2.12","2.22","11.39","0.97","14.09","14.21","47.72","48.35","6.0","54.24","32","27","4","16","25.0","3","18","16.67","9","84","10.71","5","15","33.33"
