,Stat 1,Stat 2,Stat 3,Stat 4,Cluster,Slope,R-Squared
935,G,A1,xG/GP,FOW%,3,0.173,0.085
2344,G,P1,P,HD G,0,0.225,0.083
2345,G,P1,P,HD G,1,0.225,0.083
2346,G,P1,P,HD G,2,0.225,0.083
2347,G,P1,P,HD G,3,0.225,0.083
2348,G,P1,P,HD Sh,0,0.225,0.083
2349,G,P1,P,HD Sh,1,0.225,0.083
2350,G,P1,P,HD Sh,2,0.225,0.083
2351,G,P1,P,HD Sh,3,0.225,0.083
2356,G,P1,P,MD G,0,0.225,0.083
2357,G,P1,P,MD G,1,0.225,0.083
2358,G,P1,P,MD G,2,0.225,0.083
2359,G,P1,P,MD G,3,0.225,0.083
2360,G,P1,P,MD Sh,0,0.225,0.083
2361,G,P1,P,MD Sh,1,0.225,0.083
2362,G,P1,P,MD Sh,2,0.225,0.083
2363,G,P1,P,MD Sh,3,0.225,0.083
2368,G,P1,P,LD G,0,0.225,0.083
2369,G,P1,P,LD G,1,0.225,0.083
2370,G,P1,P,LD G,2,0.225,0.083
2371,G,P1,P,LD G,3,0.225,0.083
2372,G,P1,P,LD Sh,0,0.225,0.083
2373,G,P1,P,LD Sh,1,0.225,0.083
2374,G,P1,P,LD Sh,2,0.225,0.083
2375,G,P1,P,LD Sh,3,0.225,0.083
2232,G,A2,MD Sh%,FOW,0,-0.27,0.083
2233,G,A2,MD Sh%,FOW,1,-0.27,0.083
2234,G,A2,MD Sh%,FOW,2,-0.27,0.083
2235,G,A2,MD Sh%,FOW,3,-0.27,0.083
528,G,A1,A1/GP,Sh/GP,0,0.18,0.081
529,G,A1,A1/GP,Sh/GP,1,0.18,0.081
530,G,A1,A1/GP,Sh/GP,2,0.18,0.081
531,G,A1,A1/GP,Sh/GP,3,0.18,0.081
2460,G,P1,Sh,LD Sh%,0,0.195,0.08
2461,G,P1,Sh,LD Sh%,1,0.195,0.08
2462,G,P1,Sh,LD Sh%,2,0.195,0.08
2463,G,P1,Sh,LD Sh%,3,0.195,0.08
708,G,A1,P1/GP,FOW,0,0.182,0.08
709,G,A1,P1/GP,FOW,1,0.182,0.08
710,G,A1,P1/GP,FOW,2,0.182,0.08
711,G,A1,P1/GP,FOW,3,0.182,0.08
2472,G,P1,Sh,FOW%,0,0.168,0.078
2473,G,P1,Sh,FOW%,1,0.168,0.078
2474,G,P1,Sh,FOW%,2,0.168,0.078
2475,G,P1,Sh,FOW%,3,0.168,0.078
444,G,A1,G/GP,A2/GP,0,0.25,0.076
445,G,A1,G/GP,A2/GP,1,0.25,0.076
446,G,A1,G/GP,A2/GP,2,0.25,0.076
447,G,A1,G/GP,A2/GP,3,0.25,0.076
2688,G,P1,A1/GP,LD Sh%,0,0.205,0.075
2689,G,P1,A1/GP,LD Sh%,1,0.205,0.075
2690,G,P1,A1/GP,LD Sh%,2,0.205,0.075
2691,G,P1,A1/GP,LD Sh%,3,0.205,0.075
1128,G,A1,MD Sh%,FOW,0,-0.264,0.075
1129,G,A1,MD Sh%,FOW,1,-0.264,0.075
1130,G,A1,MD Sh%,FOW,2,-0.264,0.075
1131,G,A1,MD Sh%,FOW,3,-0.264,0.075
1132,G,A1,MD Sh%,FOT,0,-0.264,0.075
1133,G,A1,MD Sh%,FOT,1,-0.264,0.075
1134,G,A1,MD Sh%,FOT,2,-0.264,0.075
1135,G,A1,MD Sh%,FOT,3,-0.264,0.075
808,G,A1,Sh/GP,MD Sh%,0,-0.291,0.075
809,G,A1,Sh/GP,MD Sh%,1,-0.291,0.075
810,G,A1,Sh/GP,MD Sh%,2,-0.291,0.075
811,G,A1,Sh/GP,MD Sh%,3,-0.291,0.075
860,G,A1,xG,MD Sh%,0,-0.291,0.075
861,G,A1,xG,MD Sh%,1,-0.291,0.075
862,G,A1,xG,MD Sh%,2,-0.291,0.075
863,G,A1,xG,MD Sh%,3,-0.291,0.075
1988,G,A2,xG,FOW%,0,0.159,0.073
1989,G,A2,xG,FOW%,1,0.159,0.073
1990,G,A2,xG,FOW%,2,0.159,0.073
1991,G,A2,xG,FOW%,3,0.159,0.073
2944,G,P1,Sh/GP,FOT,0,0.27,0.072
2945,G,P1,Sh/GP,FOT,1,0.27,0.072
2946,G,P1,Sh/GP,FOT,2,0.27,0.072
2947,G,P1,Sh/GP,FOT,3,0.27,0.072
2924,G,P1,Sh/GP,MD Sh%,0,0.154,0.072
2925,G,P1,Sh/GP,MD Sh%,1,0.154,0.072
2926,G,P1,Sh/GP,MD Sh%,2,0.154,0.072
2927,G,P1,Sh/GP,MD Sh%,3,0.154,0.072
2620,G,P1,G/GP,FOW,0,0.227,0.07
2621,G,P1,G/GP,FOW,1,0.227,0.07
2622,G,P1,G/GP,FOW,2,0.227,0.07
2623,G,P1,G/GP,FOW,3,0.227,0.07
2132,G,A2,HD Sh%,MD Sh%,0,-0.215,0.07
2133,G,A2,HD Sh%,MD Sh%,1,-0.215,0.07
2134,G,A2,HD Sh%,MD Sh%,2,-0.215,0.07
2135,G,A2,HD Sh%,MD Sh%,3,-0.215,0.07
2996,G,P1,xG,FOT,0,0.178,0.069
2997,G,P1,xG,FOT,1,0.178,0.069
2998,G,P1,xG,FOT,2,0.178,0.069
2999,G,P1,xG,FOT,3,0.178,0.069
3000,G,P1,xG,FOW%,0,0.17,0.069
3001,G,P1,xG,FOW%,1,0.17,0.069
3002,G,P1,xG,FOW%,2,0.17,0.069
3003,G,P1,xG,FOW%,3,0.17,0.069
2292,G,A2,FOW,FOT,0,-0.209,0.069
2293,G,A2,FOW,FOT,1,-0.209,0.069
2294,G,A2,FOW,FOT,2,-0.209,0.069
2295,G,A2,FOW,FOT,3,-0.209,0.069
876,G,A1,xG,FOW,0,0.142,0.068
877,G,A1,xG,FOW,1,0.142,0.068
878,G,A1,xG,FOW,2,0.142,0.068
879,G,A1,xG,FOW,3,0.142,0.068
3156,G,P1,HD Sh%,LD Sh%,0,0.194,0.067
3157,G,P1,HD Sh%,LD Sh%,1,0.194,0.067
3158,G,P1,HD Sh%,LD Sh%,2,0.194,0.067
3159,G,P1,HD Sh%,LD Sh%,3,0.194,0.067
2288,G,A2,LD Sh%,FOW%,0,0.154,0.065
2289,G,A2,LD Sh%,FOW%,1,0.154,0.065
2290,G,A2,LD Sh%,FOW%,2,0.154,0.065
2291,G,A2,LD Sh%,FOW%,3,0.154,0.065
2516,G,P1,Sh%,HD Sh%,0,0.156,0.061
2517,G,P1,Sh%,HD Sh%,1,0.156,0.061
2518,G,P1,Sh%,HD Sh%,2,0.156,0.061
2519,G,P1,Sh%,HD Sh%,3,0.156,0.061
276,G,A1,Sh,Sh%,0,0.192,0.058
277,G,A1,Sh,Sh%,1,0.192,0.058
278,G,A1,Sh,Sh%,2,0.192,0.058
279,G,A1,Sh,Sh%,3,0.192,0.058
244,G,A1,P,MD Sh,0,0.138,0.057
245,G,A1,P,MD Sh,1,0.138,0.057
246,G,A1,P,MD Sh,2,0.138,0.057
247,G,A1,P,MD Sh,3,0.138,0.057
608,G,A1,A2/GP,HD G,0,0.161,0.055
609,G,A1,A2/GP,HD G,1,0.161,0.055
610,G,A1,A2/GP,HD G,2,0.161,0.055
611,G,A1,A2/GP,HD G,3,0.161,0.055
612,G,A1,A2/GP,HD Sh,0,0.161,0.055
613,G,A1,A2/GP,HD Sh,1,0.161,0.055
614,G,A1,A2/GP,HD Sh,2,0.161,0.055
615,G,A1,A2/GP,HD Sh,3,0.161,0.055
620,G,A1,A2/GP,MD G,0,0.161,0.055
621,G,A1,A2/GP,MD G,1,0.161,0.055
622,G,A1,A2/GP,MD G,2,0.161,0.055
623,G,A1,A2/GP,MD G,3,0.161,0.055
624,G,A1,A2/GP,MD Sh,0,0.161,0.055
625,G,A1,A2/GP,MD Sh,1,0.161,0.055
626,G,A1,A2/GP,MD Sh,2,0.161,0.055
627,G,A1,A2/GP,MD Sh,3,0.161,0.055
632,G,A1,A2/GP,LD G,0,0.161,0.055
633,G,A1,A2/GP,LD G,1,0.161,0.055
634,G,A1,A2/GP,LD G,2,0.161,0.055
635,G,A1,A2/GP,LD G,3,0.161,0.055
636,G,A1,A2/GP,LD Sh,0,0.161,0.055
637,G,A1,A2/GP,LD Sh,1,0.161,0.055
638,G,A1,A2/GP,LD Sh,2,0.161,0.055
639,G,A1,A2/GP,LD Sh,3,0.161,0.055
2308,G,P1,P,Sh%,0,0.133,0.055
2309,G,P1,P,Sh%,1,0.133,0.055
2310,G,P1,P,Sh%,2,0.133,0.055
2311,G,P1,P,Sh%,3,0.133,0.055
1200,G,A2,P1,P,0,0.178,0.054
1201,G,A2,P1,P,1,0.178,0.054
1202,G,A2,P1,P,2,0.178,0.054
1203,G,A2,P1,P,3,0.178,0.054
3040,G,P1,xG/GP,FOW,0,0.189,0.052
3041,G,P1,xG/GP,FOW,1,0.189,0.052
3042,G,P1,xG/GP,FOW,2,0.189,0.052
3043,G,P1,xG/GP,FOW,3,0.189,0.052
1460,G,A2,Sh,FOW%,0,0.131,0.051
1461,G,A2,Sh,FOW%,1,0.131,0.051
1462,G,A2,Sh,FOW%,2,0.131,0.051
1463,G,A2,Sh,FOW%,3,0.131,0.051
168,G,A1,P1,LD Sh,0,0.134,0.05
169,G,A1,P1,LD Sh,1,0.134,0.05
170,G,A1,P1,LD Sh,2,0.134,0.05
171,G,A1,P1,LD Sh,3,0.134,0.05
2940,G,P1,Sh/GP,FOW,0,0.161,0.049
2941,G,P1,Sh/GP,FOW,1,0.161,0.049
2942,G,P1,Sh/GP,FOW,2,0.161,0.049
2943,G,P1,Sh/GP,FOW,3,0.161,0.049
968,G,A1,HD G,FOW,0,0.145,0.049
969,G,A1,HD G,FOW,1,0.145,0.049
970,G,A1,HD G,FOW,2,0.145,0.049
971,G,A1,HD G,FOW,3,0.145,0.049
1008,G,A1,HD Sh,FOW,0,0.145,0.049
1009,G,A1,HD Sh,FOW,1,0.145,0.049
1010,G,A1,HD Sh,FOW,2,0.145,0.049
1011,G,A1,HD Sh,FOW,3,0.145,0.049
1076,G,A1,MD G,FOW,0,0.145,0.049
1077,G,A1,MD G,FOW,1,0.145,0.049
1078,G,A1,MD G,FOW,2,0.145,0.049
1079,G,A1,MD G,FOW,3,0.145,0.049
1104,G,A1,MD Sh,FOW,0,0.145,0.049
1105,G,A1,MD Sh,FOW,1,0.145,0.049
1106,G,A1,MD Sh,FOW,2,0.145,0.049
1107,G,A1,MD Sh,FOW,3,0.145,0.049
1148,G,A1,LD G,FOW,0,0.145,0.049
1149,G,A1,LD G,FOW,1,0.145,0.049
1150,G,A1,LD G,FOW,2,0.145,0.049
1151,G,A1,LD G,FOW,3,0.145,0.049
1164,G,A1,LD Sh,FOW,0,0.145,0.049
1165,G,A1,LD Sh,FOW,1,0.145,0.049
1166,G,A1,LD Sh,FOW,2,0.145,0.049
1167,G,A1,LD Sh,FOW,3,0.145,0.049
2948,G,P1,Sh/GP,FOW%,0,0.132,0.049
2949,G,P1,Sh/GP,FOW%,1,0.132,0.049
2950,G,P1,Sh/GP,FOW%,2,0.132,0.049
2951,G,P1,Sh/GP,FOW%,3,0.132,0.049
1184,G,A1,LD Sh%,FOW%,0,0.118,0.049
1185,G,A1,LD Sh%,FOW%,1,0.118,0.049
1186,G,A1,LD Sh%,FOW%,2,0.118,0.049
1187,G,A1,LD Sh%,FOW%,3,0.118,0.049
2492,G,P1,Sh%,P/GP,0,-0.19,0.049
2493,G,P1,Sh%,P/GP,1,-0.19,0.049
2494,G,P1,Sh%,P/GP,2,-0.19,0.049
2495,G,P1,Sh%,P/GP,3,-0.19,0.049
3036,G,P1,xG/GP,LD Sh%,0,0.19,0.048
3037,G,P1,xG/GP,LD Sh%,1,0.19,0.048
3038,G,P1,xG/GP,LD Sh%,2,0.19,0.048
3039,G,P1,xG/GP,LD Sh%,3,0.19,0.048
724,G,A1,P/GP,xG,0,0.16,0.048
725,G,A1,P/GP,xG,1,0.16,0.048
726,G,A1,P/GP,xG,2,0.16,0.048
727,G,A1,P/GP,xG,3,0.16,0.048
2508,G,P1,Sh%,HD G,0,0.134,0.048
2509,G,P1,Sh%,HD G,1,0.134,0.048
2510,G,P1,Sh%,HD G,2,0.134,0.048
2511,G,P1,Sh%,HD G,3,0.134,0.048
2512,G,P1,Sh%,HD Sh,0,0.134,0.048
2513,G,P1,Sh%,HD Sh,1,0.134,0.048
2514,G,P1,Sh%,HD Sh,2,0.134,0.048
2515,G,P1,Sh%,HD Sh,3,0.134,0.048
2520,G,P1,Sh%,MD G,0,0.134,0.048
2521,G,P1,Sh%,MD G,1,0.134,0.048
2522,G,P1,Sh%,MD G,2,0.134,0.048
2523,G,P1,Sh%,MD G,3,0.134,0.048
2524,G,P1,Sh%,MD Sh,0,0.134,0.048
2525,G,P1,Sh%,MD Sh,1,0.134,0.048
2526,G,P1,Sh%,MD Sh,2,0.134,0.048
2527,G,P1,Sh%,MD Sh,3,0.134,0.048
2532,G,P1,Sh%,LD G,0,0.134,0.048
2533,G,P1,Sh%,LD G,1,0.134,0.048
2534,G,P1,Sh%,LD G,2,0.134,0.048
2535,G,P1,Sh%,LD G,3,0.134,0.048
2536,G,P1,Sh%,LD Sh,0,0.134,0.048
2537,G,P1,Sh%,LD Sh,1,0.134,0.048
2538,G,P1,Sh%,LD Sh,2,0.134,0.048
2539,G,P1,Sh%,LD Sh,3,0.134,0.048
2708,G,P1,A2/GP,P/GP,0,0.16,0.047
2709,G,P1,A2/GP,P/GP,1,0.16,0.047
2710,G,P1,A2/GP,P/GP,2,0.16,0.047
2711,G,P1,A2/GP,P/GP,3,0.16,0.047
2896,G,P1,Sh/GP,xG,0,0.149,0.047
2897,G,P1,Sh/GP,xG,1,0.149,0.047
2898,G,P1,Sh/GP,xG,2,0.149,0.047
2899,G,P1,Sh/GP,xG,3,0.149,0.047
1052,G,A1,HD Sh%,FOW%,0,0.27,0.046
1053,G,A1,HD Sh%,FOW%,1,0.27,0.046
1054,G,A1,HD Sh%,FOW%,2,0.27,0.046
1055,G,A1,HD Sh%,FOW%,3,0.27,0.046
2552,G,P1,Sh%,FOW%,0,0.238,0.046
2553,G,P1,Sh%,FOW%,1,0.238,0.046
2554,G,P1,Sh%,FOW%,2,0.238,0.046
2555,G,P1,Sh%,FOW%,3,0.238,0.046
2384,G,P1,P,FOT,0,0.222,0.046
2385,G,P1,P,FOT,1,0.222,0.046
2386,G,P1,P,FOT,2,0.222,0.046
2387,G,P1,P,FOT,3,0.222,0.046
220,G,A1,P,xG,0,0.158,0.046
221,G,A1,P,xG,1,0.158,0.046
222,G,A1,P,xG,2,0.158,0.046
223,G,A1,P,xG,3,0.158,0.046
2848,G,P1,P/GP,HD G,0,0.155,0.046
2849,G,P1,P/GP,HD G,1,0.155,0.046
2850,G,P1,P/GP,HD G,2,0.155,0.046
2851,G,P1,P/GP,HD G,3,0.155,0.046
2852,G,P1,P/GP,HD Sh,0,0.155,0.046
2853,G,P1,P/GP,HD Sh,1,0.155,0.046
2854,G,P1,P/GP,HD Sh,2,0.155,0.046
2855,G,P1,P/GP,HD Sh,3,0.155,0.046
2860,G,P1,P/GP,MD G,0,0.155,0.046
2861,G,P1,P/GP,MD G,1,0.155,0.046
2862,G,P1,P/GP,MD G,2,0.155,0.046
2863,G,P1,P/GP,MD G,3,0.155,0.046
2864,G,P1,P/GP,MD Sh,0,0.155,0.046
2865,G,P1,P/GP,MD Sh,1,0.155,0.046
2866,G,P1,P/GP,MD Sh,2,0.155,0.046
2867,G,P1,P/GP,MD Sh,3,0.155,0.046
2872,G,P1,P/GP,LD G,0,0.155,0.046
2873,G,P1,P/GP,LD G,1,0.155,0.046
2874,G,P1,P/GP,LD G,2,0.155,0.046
2875,G,P1,P/GP,LD G,3,0.155,0.046
2876,G,P1,P/GP,LD Sh,0,0.155,0.046
2877,G,P1,P/GP,LD Sh,1,0.155,0.046
2878,G,P1,P/GP,LD Sh,2,0.155,0.046
2879,G,P1,P/GP,LD Sh,3,0.155,0.046
1176,G,A1,LD Sh%,FOW,0,0.125,0.044
1177,G,A1,LD Sh%,FOW,1,0.125,0.044
1178,G,A1,LD Sh%,FOW,2,0.125,0.044
1179,G,A1,LD Sh%,FOW,3,0.125,0.044
24,G,A1,A2,A2/GP,0,0.178,0.043
25,G,A1,A2,A2/GP,1,0.178,0.043
26,G,A1,A2,A2/GP,2,0.178,0.043
27,G,A1,A2,A2/GP,3,0.178,0.043
896,G,A1,xG/GP,HD Sh%,0,0.131,0.043
897,G,A1,xG/GP,HD Sh%,1,0.131,0.043
898,G,A1,xG/GP,HD Sh%,2,0.131,0.043
899,G,A1,xG/GP,HD Sh%,3,0.131,0.043
116,G,A1,P1,A2/GP,0,0.162,0.042
117,G,A1,P1,A2/GP,1,0.162,0.042
118,G,A1,P1,A2/GP,2,0.162,0.042
119,G,A1,P1,A2/GP,3,0.162,0.042
500,G,A1,G/GP,LD Sh%,0,0.156,0.042
501,G,A1,G/GP,LD Sh%,1,0.156,0.042
502,G,A1,G/GP,LD Sh%,2,0.156,0.042
503,G,A1,G/GP,LD Sh%,3,0.156,0.042
44,G,A1,A2,xG/GP,0,0.154,0.042
45,G,A1,A2,xG/GP,1,0.154,0.042
46,G,A1,A2,xG/GP,2,0.154,0.042
47,G,A1,A2,xG/GP,3,0.154,0.042
2400,G,P1,Sh,A1/GP,0,0.127,0.041
2401,G,P1,Sh,A1/GP,1,0.127,0.041
2402,G,P1,Sh,A1/GP,2,0.127,0.041
2403,G,P1,Sh,A1/GP,3,0.127,0.041
2152,G,A2,HD Sh%,FOT,0,-0.185,0.041
2153,G,A2,HD Sh%,FOT,1,-0.185,0.041
2154,G,A2,HD Sh%,FOT,2,-0.185,0.041
2155,G,A2,HD Sh%,FOT,3,-0.185,0.041
924,G,A1,xG/GP,FOW,0,0.117,0.039
925,G,A1,xG/GP,FOW,1,0.117,0.039
926,G,A1,xG/GP,FOW,2,0.117,0.039
927,G,A1,xG/GP,FOW,3,0.117,0.039
3252,G,P1,MD Sh%,FOW%,0,0.125,0.038
3253,G,P1,MD Sh%,FOW%,1,0.125,0.038
3254,G,P1,MD Sh%,FOW%,2,0.125,0.038
3255,G,P1,MD Sh%,FOW%,3,0.125,0.038
1236,G,A2,P1,xG,0,0.147,0.037
1237,G,A2,P1,xG,1,0.147,0.037
1238,G,A2,P1,xG,2,0.147,0.037
1239,G,A2,P1,xG,3,0.147,0.037
712,G,A1,P1/GP,FOT,0,0.124,0.036
713,G,A1,P1/GP,FOT,1,0.124,0.036
714,G,A1,P1/GP,FOT,2,0.124,0.036
715,G,A1,P1/GP,FOT,3,0.124,0.036
848,G,A1,xG,HD Sh%,0,-0.182,0.036
849,G,A1,xG,HD Sh%,1,-0.182,0.036
850,G,A1,xG,HD Sh%,2,-0.182,0.036
851,G,A1,xG,HD Sh%,3,-0.182,0.036
1304,G,A2,P,A1/GP,0,0.15,0.034
1305,G,A2,P,A1/GP,1,0.15,0.034
1306,G,A2,P,A1/GP,2,0.15,0.034
1307,G,A2,P,A1/GP,3,0.15,0.034
2824,G,P1,P1/GP,FOW,0,0.137,0.034
2825,G,P1,P1/GP,FOW,1,0.137,0.034
2826,G,P1,P1/GP,FOW,2,0.137,0.034
2827,G,P1,P1/GP,FOW,3,0.137,0.034
2144,G,A2,HD Sh%,LD Sh%,0,0.121,0.034
2145,G,A2,HD Sh%,LD Sh%,1,0.121,0.034
2146,G,A2,HD Sh%,LD Sh%,2,0.121,0.034
2147,G,A2,HD Sh%,LD Sh%,3,0.121,0.034
2504,G,P1,Sh%,xG/GP,0,0.098,0.033
2505,G,P1,Sh%,xG/GP,1,0.098,0.033
2506,G,P1,Sh%,xG/GP,2,0.098,0.033
2507,G,P1,Sh%,xG/GP,3,0.098,0.033
2304,G,P1,P,Sh,0,0.146,0.032
2305,G,P1,P,Sh,1,0.146,0.032
2306,G,P1,P,Sh,2,0.146,0.032
2307,G,P1,P,Sh,3,0.146,0.032
1404,G,A2,Sh,Sh/GP,0,0.135,0.032
1405,G,A2,Sh,Sh/GP,1,0.135,0.032
1406,G,A2,Sh,Sh/GP,2,0.135,0.032
1407,G,A2,Sh,Sh/GP,3,0.135,0.032
476,G,A1,G/GP,HD Sh%,0,0.107,0.032
477,G,A1,G/GP,HD Sh%,1,0.107,0.032
478,G,A1,G/GP,HD Sh%,2,0.107,0.032
479,G,A1,G/GP,HD Sh%,3,0.107,0.032
160,G,A1,P1,MD Sh%,0,0.105,0.032
161,G,A1,P1,MD Sh%,1,0.105,0.032
162,G,A1,P1,MD Sh%,2,0.105,0.032
163,G,A1,P1,MD Sh%,3,0.105,0.032
668,G,A1,P1/GP,xG/GP,0,0.132,0.031
669,G,A1,P1/GP,xG/GP,1,0.132,0.031
670,G,A1,P1/GP,xG/GP,2,0.132,0.031
671,G,A1,P1/GP,xG/GP,3,0.132,0.031
12,G,A1,A2,Sh%,0,-0.099,0.031
13,G,A1,A2,Sh%,1,-0.099,0.031
14,G,A1,A2,Sh%,2,-0.099,0.031
15,G,A1,A2,Sh%,3,-0.099,0.031
2652,G,P1,A1/GP,xG/GP,0,0.133,0.03
2653,G,P1,A1/GP,xG/GP,1,0.133,0.03
2654,G,P1,A1/GP,xG/GP,2,0.133,0.03
2655,G,P1,A1/GP,xG/GP,3,0.133,0.03
660,G,A1,P1/GP,Sh/GP,0,0.113,0.03
661,G,A1,P1/GP,Sh/GP,1,0.113,0.03
662,G,A1,P1/GP,Sh/GP,2,0.113,0.03
663,G,A1,P1/GP,Sh/GP,3,0.113,0.03
348,G,A1,Sh,FOW,0,0.105,0.029
349,G,A1,Sh,FOW,1,0.105,0.029
350,G,A1,Sh,FOW,2,0.105,0.029
351,G,A1,Sh,FOW,3,0.105,0.029
432,G,A1,Sh%,FOT,0,0.095,0.029
433,G,A1,Sh%,FOT,1,0.095,0.029
434,G,A1,Sh%,FOT,2,0.095,0.029
435,G,A1,Sh%,FOT,3,0.095,0.029
2476,G,P1,Sh%,G/GP,0,0.134,0.028
2477,G,P1,Sh%,G/GP,1,0.134,0.028
2478,G,P1,Sh%,G/GP,2,0.134,0.028
2479,G,P1,Sh%,G/GP,3,0.134,0.028
2396,G,P1,Sh,G/GP,0,0.12,0.028
2397,G,P1,Sh,G/GP,1,0.12,0.028
2398,G,P1,Sh,G/GP,2,0.12,0.028
2399,G,P1,Sh,G/GP,3,0.12,0.028
1216,G,A2,P1,A1/GP,0,0.126,0.027
1217,G,A2,P1,A1/GP,1,0.126,0.027
1218,G,A2,P1,A1/GP,2,0.126,0.027
1219,G,A2,P1,A1/GP,3,0.126,0.027
320,G,A1,Sh,HD Sh%,0,0.089,0.027
321,G,A1,Sh,HD Sh%,1,0.089,0.027
322,G,A1,Sh,HD Sh%,2,0.089,0.027
323,G,A1,Sh,HD Sh%,3,0.089,0.027
1488,G,A2,Sh%,xG,0,-0.096,0.026
1489,G,A2,Sh%,xG,1,-0.096,0.026
1490,G,A2,Sh%,xG,2,-0.096,0.026
1491,G,A2,Sh%,xG,3,-0.096,0.026
656,G,A1,P1/GP,P/GP,0,0.127,0.025
657,G,A1,P1/GP,P/GP,1,0.127,0.025
658,G,A1,P1/GP,P/GP,2,0.127,0.025
659,G,A1,P1/GP,P/GP,3,0.127,0.025
1408,G,A2,Sh,xG,0,0.114,0.025
1409,G,A2,Sh,xG,1,0.114,0.025
1410,G,A2,Sh,xG,2,0.114,0.025
1411,G,A2,Sh,xG,3,0.114,0.025
2488,G,P1,Sh%,P1/GP,0,-0.133,0.025
2489,G,P1,Sh%,P1/GP,1,-0.133,0.025
2490,G,P1,Sh%,P1/GP,2,-0.133,0.025
2491,G,P1,Sh%,P1/GP,3,-0.133,0.025
2648,G,P1,A1/GP,xG,0,0.123,0.024
2649,G,P1,A1/GP,xG,1,0.123,0.024
2650,G,P1,A1/GP,xG,2,0.123,0.024
2651,G,P1,A1/GP,xG,3,0.123,0.024
1732,G,A2,A2/GP,MD Sh%,0,0.088,0.024
1733,G,A2,A2/GP,MD Sh%,1,0.088,0.024
1734,G,A2,A2/GP,MD Sh%,2,0.088,0.024
1735,G,A2,A2/GP,MD Sh%,3,0.088,0.024
1924,G,A2,Sh/GP,LD Sh%,0,-0.099,0.024
1925,G,A2,Sh/GP,LD Sh%,1,-0.099,0.024
1926,G,A2,Sh/GP,LD Sh%,2,-0.099,0.024
1927,G,A2,Sh/GP,LD Sh%,3,-0.099,0.024
1240,G,A2,P1,xG/GP,0,0.173,0.023
1241,G,A2,P1,xG/GP,1,0.173,0.023
1242,G,A2,P1,xG/GP,2,0.173,0.023
1243,G,A2,P1,xG/GP,3,0.173,0.023
3056,G,P1,HD G,HD Sh%,0,-0.127,0.023
3057,G,P1,HD G,HD Sh%,1,-0.127,0.023
3058,G,P1,HD G,HD Sh%,2,-0.127,0.023
3059,G,P1,HD G,HD Sh%,3,-0.127,0.023
3096,G,P1,HD Sh,HD Sh%,0,-0.127,0.023
3097,G,P1,HD Sh,HD Sh%,1,-0.127,0.023
3098,G,P1,HD Sh,HD Sh%,2,-0.127,0.023
3099,G,P1,HD Sh,HD Sh%,3,-0.127,0.023
3136,G,P1,HD Sh%,MD G,0,-0.127,0.023
3137,G,P1,HD Sh%,MD G,1,-0.127,0.023
3138,G,P1,HD Sh%,MD G,2,-0.127,0.023
3139,G,P1,HD Sh%,MD G,3,-0.127,0.023
3140,G,P1,HD Sh%,MD Sh,0,-0.127,0.023
3141,G,P1,HD Sh%,MD Sh,1,-0.127,0.023
3142,G,P1,HD Sh%,MD Sh,2,-0.127,0.023
3143,G,P1,HD Sh%,MD Sh,3,-0.127,0.023
3148,G,P1,HD Sh%,LD G,0,-0.127,0.023
3149,G,P1,HD Sh%,LD G,1,-0.127,0.023
3150,G,P1,HD Sh%,LD G,2,-0.127,0.023
3151,G,P1,HD Sh%,LD G,3,-0.127,0.023
3152,G,P1,HD Sh%,LD Sh,0,-0.127,0.023
3153,G,P1,HD Sh%,LD Sh,1,-0.127,0.023
3154,G,P1,HD Sh%,LD Sh,2,-0.127,0.023
3155,G,P1,HD Sh%,LD Sh,3,-0.127,0.023
1292,G,A2,P,Sh,0,0.128,0.022
1293,G,A2,P,Sh,1,0.128,0.022
1294,G,A2,P,Sh,2,0.128,0.022
1295,G,A2,P,Sh,3,0.128,0.022
1352,G,A2,P,MD Sh%,0,0.079,0.022
1353,G,A2,P,MD Sh%,1,0.079,0.022
1354,G,A2,P,MD Sh%,2,0.079,0.022
1355,G,A2,P,MD Sh%,3,0.079,0.022
2392,G,P1,Sh,Sh%,0,-0.109,0.022
2393,G,P1,Sh,Sh%,1,-0.109,0.022
2394,G,P1,Sh,Sh%,2,-0.109,0.022
2395,G,P1,Sh,Sh%,3,-0.109,0.022
1644,G,A2,A1/GP,HD G,0,0.142,0.021
1645,G,A2,A1/GP,HD G,1,0.142,0.021
1646,G,A2,A1/GP,HD G,2,0.142,0.021
1647,G,A2,A1/GP,HD G,3,0.142,0.021
1648,G,A2,A1/GP,HD Sh,0,0.142,0.021
1649,G,A2,A1/GP,HD Sh,1,0.142,0.021
1650,G,A2,A1/GP,HD Sh,2,0.142,0.021
1651,G,A2,A1/GP,HD Sh,3,0.142,0.021
1656,G,A2,A1/GP,MD G,0,0.142,0.021
1657,G,A2,A1/GP,MD G,1,0.142,0.021
1658,G,A2,A1/GP,MD G,2,0.142,0.021
1659,G,A2,A1/GP,MD G,3,0.142,0.021
1660,G,A2,A1/GP,MD Sh,0,0.142,0.021
1661,G,A2,A1/GP,MD Sh,1,0.142,0.021
1662,G,A2,A1/GP,MD Sh,2,0.142,0.021
1663,G,A2,A1/GP,MD Sh,3,0.142,0.021
1668,G,A2,A1/GP,LD G,0,0.142,0.021
1669,G,A2,A1/GP,LD G,1,0.142,0.021
1670,G,A2,A1/GP,LD G,2,0.142,0.021
