,Stat 1,Stat 2,Stat 3,Stat 4,Cluster,Slope,R-Squared
3974,G,P,xG/GP,FOW%,2,-0.372,0.443
3975,G,P,xG/GP,FOW%,3,-0.372,0.443
2692,G,P1,A1/GP,FOW,0,-0.404,0.443
2693,G,P1,A1/GP,FOW,1,-0.404,0.443
2694,G,P1,A1/GP,FOW,2,-0.404,0.443
2695,G,P1,A1/GP,FOW,3,-0.404,0.443
136,G,A1,P1,xG/GP,0,-0.397,0.442
137,G,A1,P1,xG/GP,1,-0.397,0.442
138,G,A1,P1,xG/GP,2,-0.397,0.442
139,G,A1,P1,xG/GP,3,-0.397,0.442
664,G,A1,P1/GP,xG,0,-0.397,0.442
665,G,A1,P1/GP,xG,1,-0.397,0.442
666,G,A1,P1/GP,xG,2,-0.397,0.442
667,G,A1,P1/GP,xG,3,-0.397,0.442
120,G,A1,P1,P1/GP,0,-0.408,0.442
121,G,A1,P1,P1/GP,1,-0.408,0.442
122,G,A1,P1,P1/GP,2,-0.408,0.442
123,G,A1,P1,P1/GP,3,-0.408,0.442
2624,G,P1,G/GP,FOT,0,-0.407,0.441
2625,G,P1,G/GP,FOT,1,-0.407,0.441
2626,G,P1,G/GP,FOT,2,-0.407,0.441
2627,G,P1,G/GP,FOT,3,-0.407,0.441
532,G,A1,A1/GP,xG,0,-0.426,0.439
533,G,A1,A1/GP,xG,1,-0.426,0.439
534,G,A1,A1/GP,xG,2,-0.426,0.439
535,G,A1,A1/GP,xG,3,-0.426,0.439
232,G,A1,P,HD Sh,0,-0.361,0.438
233,G,A1,P,HD Sh,1,-0.361,0.438
234,G,A1,P,HD Sh,2,-0.361,0.438
235,G,A1,P,HD Sh,3,-0.361,0.438
240,G,A1,P,MD G,0,-0.361,0.438
241,G,A1,P,MD G,1,-0.361,0.438
242,G,A1,P,MD G,2,-0.361,0.438
243,G,A1,P,MD G,3,-0.361,0.438
2892,G,P1,P/GP,FOW%,0,-0.425,0.438
2893,G,P1,P/GP,FOW%,1,-0.425,0.438
2894,G,P1,P/GP,FOW%,2,-0.425,0.438
2895,G,P1,P/GP,FOW%,3,-0.425,0.438
584,G,A1,A1/GP,FOW%,0,-0.384,0.436
585,G,A1,A1/GP,FOW%,1,-0.384,0.436
586,G,A1,A1/GP,FOW%,2,-0.384,0.436
587,G,A1,A1/GP,FOW%,3,-0.384,0.436
436,G,A1,Sh%,FOW%,0,-0.344,0.435
437,G,A1,Sh%,FOW%,1,-0.344,0.435
438,G,A1,Sh%,FOW%,2,-0.344,0.435
439,G,A1,Sh%,FOW%,3,-0.344,0.435
52,G,A1,A2,HD Sh,0,-0.382,0.433
53,G,A1,A2,HD Sh,1,-0.382,0.433
54,G,A1,A2,HD Sh,2,-0.382,0.433
55,G,A1,A2,HD Sh,3,-0.382,0.433
264,G,A1,P,FOW,0,-0.384,0.433
265,G,A1,P,FOW,1,-0.384,0.433
266,G,A1,P,FOW,2,-0.384,0.433
267,G,A1,P,FOW,3,-0.384,0.433
268,G,A1,P,FOT,0,-0.384,0.433
269,G,A1,P,FOT,1,-0.384,0.433
270,G,A1,P,FOT,2,-0.384,0.433
271,G,A1,P,FOT,3,-0.384,0.433
1192,G,A1,FOW,FOW%,0,-0.464,0.433
1193,G,A1,FOW,FOW%,1,-0.464,0.433
1194,G,A1,FOW,FOW%,2,-0.464,0.433
1195,G,A1,FOW,FOW%,3,-0.464,0.433
1688,G,A2,A1/GP,FOW%,0,0.44,0.432
1689,G,A2,A1/GP,FOW%,1,0.44,0.432
1690,G,A2,A1/GP,FOW%,2,0.44,0.432
1691,G,A2,A1/GP,FOW%,3,0.44,0.432
1756,G,A2,A2/GP,FOW%,0,0.454,0.431
1757,G,A2,A2/GP,FOW%,1,0.454,0.431
1758,G,A2,A2/GP,FOW%,2,0.454,0.431
1759,G,A2,A2/GP,FOW%,3,0.454,0.431
1552,G,A2,G/GP,P1/GP,0,-0.445,0.43
1553,G,A2,G/GP,P1/GP,1,-0.445,0.43
1554,G,A2,G/GP,P1/GP,2,-0.445,0.43
1555,G,A2,G/GP,P1/GP,3,-0.445,0.43
2044,G,A2,HD G,HD Sh%,0,0.429,0.429
2045,G,A2,HD G,HD Sh%,1,0.429,0.429
2046,G,A2,HD G,HD Sh%,2,0.429,0.429
2047,G,A2,HD G,HD Sh%,3,0.429,0.429
2084,G,A2,HD Sh,HD Sh%,0,0.429,0.429
2085,G,A2,HD Sh,HD Sh%,1,0.429,0.429
2086,G,A2,HD Sh,HD Sh%,2,0.429,0.429
2087,G,A2,HD Sh,HD Sh%,3,0.429,0.429
2124,G,A2,HD Sh%,MD G,0,0.429,0.429
2125,G,A2,HD Sh%,MD G,1,0.429,0.429
2126,G,A2,HD Sh%,MD G,2,0.429,0.429
2127,G,A2,HD Sh%,MD G,3,0.429,0.429
2128,G,A2,HD Sh%,MD Sh,0,0.429,0.429
2129,G,A2,HD Sh%,MD Sh,1,0.429,0.429
2130,G,A2,HD Sh%,MD Sh,2,0.429,0.429
2131,G,A2,HD Sh%,MD Sh,3,0.429,0.429
2136,G,A2,HD Sh%,LD G,0,0.429,0.429
2137,G,A2,HD Sh%,LD G,1,0.429,0.429
2138,G,A2,HD Sh%,LD G,2,0.429,0.429
2139,G,A2,HD Sh%,LD G,3,0.429,0.429
2140,G,A2,HD Sh%,LD Sh,0,0.429,0.429
2141,G,A2,HD Sh%,LD Sh,1,0.429,0.429
2142,G,A2,HD Sh%,LD Sh,2,0.429,0.429
2143,G,A2,HD Sh%,LD Sh,3,0.429,0.429
2732,G,P1,A2/GP,HD Sh%,0,-0.443,0.429
2733,G,P1,A2/GP,HD Sh%,1,-0.443,0.429
2734,G,P1,A2/GP,HD Sh%,2,-0.443,0.429
2735,G,P1,A2/GP,HD Sh%,3,-0.443,0.429
3656,G,P,A2/GP,HD Sh%,0,-0.443,0.429
3657,G,P,A2/GP,HD Sh%,1,-0.443,0.429
3658,G,P,A2/GP,HD Sh%,2,-0.443,0.429
3659,G,P,A2/GP,HD Sh%,3,-0.443,0.429
1492,G,A2,Sh%,xG/GP,0,0.424,0.428
1493,G,A2,Sh%,xG/GP,1,0.424,0.428
1494,G,A2,Sh%,xG/GP,2,0.424,0.428
1495,G,A2,Sh%,xG/GP,3,0.424,0.428
252,G,A1,P,LD G,0,-0.387,0.428
253,G,A1,P,LD G,1,-0.387,0.428
254,G,A1,P,LD G,2,-0.387,0.428
255,G,A1,P,LD G,3,-0.387,0.428
2836,G,P1,P/GP,Sh/GP,0,-0.428,0.428
2837,G,P1,P/GP,Sh/GP,1,-0.428,0.428
2838,G,P1,P/GP,Sh/GP,2,-0.428,0.428
2839,G,P1,P/GP,Sh/GP,3,-0.428,0.428
60,G,A1,A2,MD G,0,-0.395,0.427
61,G,A1,A2,MD G,1,-0.395,0.427
62,G,A1,A2,MD G,2,-0.395,0.427
63,G,A1,A2,MD G,3,-0.395,0.427
1816,G,A2,P1/GP,FOT,0,0.447,0.426
1817,G,A2,P1/GP,FOT,1,0.447,0.426
1818,G,A2,P1/GP,FOT,2,0.447,0.426
1819,G,A2,P1/GP,FOT,3,0.447,0.426
256,G,A1,P,LD Sh,0,-0.373,0.425
257,G,A1,P,LD Sh,1,-0.373,0.425
258,G,A1,P,LD Sh,2,-0.373,0.425
259,G,A1,P,LD Sh,3,-0.373,0.425
312,G,A1,Sh,HD G,0,-0.375,0.425
313,G,A1,Sh,HD G,1,-0.375,0.425
314,G,A1,Sh,HD G,2,-0.375,0.425
315,G,A1,Sh,HD G,3,-0.375,0.425
124,G,A1,P1,P/GP,0,-0.398,0.425
125,G,A1,P1,P/GP,1,-0.398,0.425
126,G,A1,P1,P/GP,2,-0.398,0.425
127,G,A1,P1,P/GP,3,-0.398,0.425
1296,G,A2,P,Sh%,0,0.387,0.422
1297,G,A2,P,Sh%,1,0.387,0.422
1298,G,A2,P,Sh%,2,0.387,0.422
1299,G,A2,P,Sh%,3,0.387,0.422
888,G,A1,xG/GP,HD G,0,-0.4,0.421
889,G,A1,xG/GP,HD G,1,-0.4,0.421
890,G,A1,xG/GP,HD G,2,-0.4,0.421
891,G,A1,xG/GP,HD G,3,-0.4,0.421
892,G,A1,xG/GP,HD Sh,0,-0.4,0.421
893,G,A1,xG/GP,HD Sh,1,-0.4,0.421
894,G,A1,xG/GP,HD Sh,2,-0.4,0.421
895,G,A1,xG/GP,HD Sh,3,-0.4,0.421
900,G,A1,xG/GP,MD G,0,-0.4,0.421
901,G,A1,xG/GP,MD G,1,-0.4,0.421
902,G,A1,xG/GP,MD G,2,-0.4,0.421
903,G,A1,xG/GP,MD G,3,-0.4,0.421
904,G,A1,xG/GP,MD Sh,0,-0.4,0.421
905,G,A1,xG/GP,MD Sh,1,-0.4,0.421
906,G,A1,xG/GP,MD Sh,2,-0.4,0.421
907,G,A1,xG/GP,MD Sh,3,-0.4,0.421
912,G,A1,xG/GP,LD G,0,-0.4,0.421
913,G,A1,xG/GP,LD G,1,-0.4,0.421
914,G,A1,xG/GP,LD G,2,-0.4,0.421
915,G,A1,xG/GP,LD G,3,-0.4,0.421
916,G,A1,xG/GP,LD Sh,0,-0.4,0.421
917,G,A1,xG/GP,LD Sh,1,-0.4,0.421
918,G,A1,xG/GP,LD Sh,2,-0.4,0.421
919,G,A1,xG/GP,LD Sh,3,-0.4,0.421
316,G,A1,Sh,HD Sh,0,-0.359,0.42
317,G,A1,Sh,HD Sh,1,-0.359,0.42
318,G,A1,Sh,HD Sh,2,-0.359,0.42
319,G,A1,Sh,HD Sh,3,-0.359,0.42
324,G,A1,Sh,MD G,0,-0.359,0.42
325,G,A1,Sh,MD G,1,-0.359,0.42
326,G,A1,Sh,MD G,2,-0.359,0.42
327,G,A1,Sh,MD G,3,-0.359,0.42
3404,G,P,Sh%,A1/GP,0,0.418,0.418
3405,G,P,Sh%,A1/GP,1,0.418,0.418
3406,G,P,Sh%,A1/GP,2,0.418,0.418
3407,G,P,Sh%,A1/GP,3,0.418,0.418
2012,G,A2,xG/GP,MD Sh%,0,0.421,0.417
2013,G,A2,xG/GP,MD Sh%,1,0.421,0.417
2014,G,A2,xG/GP,MD Sh%,2,0.421,0.417
2015,G,A2,xG/GP,MD Sh%,3,0.421,0.417
2784,G,P1,P1/GP,xG/GP,0,-0.43,0.417
2785,G,P1,P1/GP,xG/GP,1,-0.43,0.417
2786,G,P1,P1/GP,xG/GP,2,-0.43,0.417
2787,G,P1,P1/GP,xG/GP,3,-0.43,0.417
2040,G,A2,HD G,HD Sh,0,0.483,0.415
2041,G,A2,HD G,HD Sh,1,0.483,0.415
2042,G,A2,HD G,HD Sh,2,0.483,0.415
2043,G,A2,HD G,HD Sh,3,0.483,0.415
2048,G,A2,HD G,MD G,0,0.483,0.415
2049,G,A2,HD G,MD G,1,0.483,0.415
2050,G,A2,HD G,MD G,2,0.483,0.415
2051,G,A2,HD G,MD G,3,0.483,0.415
2052,G,A2,HD G,MD Sh,0,0.483,0.415
2053,G,A2,HD G,MD Sh,1,0.483,0.415
2054,G,A2,HD G,MD Sh,2,0.483,0.415
2055,G,A2,HD G,MD Sh,3,0.483,0.415
2060,G,A2,HD G,LD G,0,0.483,0.415
2061,G,A2,HD G,LD G,1,0.483,0.415
2062,G,A2,HD G,LD G,2,0.483,0.415
2063,G,A2,HD G,LD G,3,0.483,0.415
2064,G,A2,HD G,LD Sh,0,0.483,0.415
2065,G,A2,HD G,LD Sh,1,0.483,0.415
2066,G,A2,HD G,LD Sh,2,0.483,0.415
2067,G,A2,HD G,LD Sh,3,0.483,0.415
2088,G,A2,HD Sh,MD G,0,0.483,0.415
2089,G,A2,HD Sh,MD G,1,0.483,0.415
2090,G,A2,HD Sh,MD G,2,0.483,0.415
2091,G,A2,HD Sh,MD G,3,0.483,0.415
2092,G,A2,HD Sh,MD Sh,0,0.483,0.415
2093,G,A2,HD Sh,MD Sh,1,0.483,0.415
2094,G,A2,HD Sh,MD Sh,2,0.483,0.415
2095,G,A2,HD Sh,MD Sh,3,0.483,0.415
2100,G,A2,HD Sh,LD G,0,0.483,0.415
2101,G,A2,HD Sh,LD G,1,0.483,0.415
2102,G,A2,HD Sh,LD G,2,0.483,0.415
2103,G,A2,HD Sh,LD G,3,0.483,0.415
2104,G,A2,HD Sh,LD Sh,0,0.483,0.415
2105,G,A2,HD Sh,LD Sh,1,0.483,0.415
2106,G,A2,HD Sh,LD Sh,2,0.483,0.415
2107,G,A2,HD Sh,LD Sh,3,0.483,0.415
2160,G,A2,MD G,MD Sh,0,0.483,0.415
2161,G,A2,MD G,MD Sh,1,0.483,0.415
2162,G,A2,MD G,MD Sh,2,0.483,0.415
2163,G,A2,MD G,MD Sh,3,0.483,0.415
2168,G,A2,MD G,LD G,0,0.483,0.415
2169,G,A2,MD G,LD G,1,0.483,0.415
2170,G,A2,MD G,LD G,2,0.483,0.415
2171,G,A2,MD G,LD G,3,0.483,0.415
2172,G,A2,MD G,LD Sh,0,0.483,0.415
2173,G,A2,MD G,LD Sh,1,0.483,0.415
2174,G,A2,MD G,LD Sh,2,0.483,0.415
2175,G,A2,MD G,LD Sh,3,0.483,0.415
2196,G,A2,MD Sh,LD G,0,0.483,0.415
2197,G,A2,MD Sh,LD G,1,0.483,0.415
2198,G,A2,MD Sh,LD G,2,0.483,0.415
2199,G,A2,MD Sh,LD G,3,0.483,0.415
2200,G,A2,MD Sh,LD Sh,0,0.483,0.415
2201,G,A2,MD Sh,LD Sh,1,0.483,0.415
2202,G,A2,MD Sh,LD Sh,2,0.483,0.415
2203,G,A2,MD Sh,LD Sh,3,0.483,0.415
2244,G,A2,LD G,LD Sh,0,0.483,0.415
2245,G,A2,LD G,LD Sh,1,0.483,0.415
2246,G,A2,LD G,LD Sh,2,0.483,0.415
2247,G,A2,LD G,LD Sh,3,0.483,0.415
1844,G,A2,P/GP,HD Sh%,0,0.437,0.415
1845,G,A2,P/GP,HD Sh%,1,0.437,0.415
1846,G,A2,P/GP,HD Sh%,2,0.437,0.415
1847,G,A2,P/GP,HD Sh%,3,0.437,0.415
3732,G,P,P1/GP,MD Sh%,0,0.42,0.414
3733,G,P,P1/GP,MD Sh%,1,0.42,0.414
3734,G,P,P1/GP,MD Sh%,2,0.42,0.414
3735,G,P,P1/GP,MD Sh%,3,0.42,0.414
132,G,A1,P1,xG,0,-0.376,0.414
133,G,A1,P1,xG,1,-0.376,0.414
134,G,A1,P1,xG,2,-0.376,0.414
135,G,A1,P1,xG,3,-0.376,0.414
72,G,A1,A2,LD G,0,-0.39,0.414
73,G,A1,A2,LD G,1,-0.39,0.414
74,G,A1,A2,LD G,2,-0.39,0.414
75,G,A1,A2,LD G,3,-0.39,0.414
376,G,A1,Sh%,P/GP,0,-0.336,0.413
377,G,A1,Sh%,P/GP,1,-0.336,0.413
378,G,A1,Sh%,P/GP,2,-0.336,0.413
379,G,A1,Sh%,P/GP,3,-0.336,0.413
3452,G,P,Sh%,MD Sh%,0,0.422,0.41
3453,G,P,Sh%,MD Sh%,1,0.422,0.41
3454,G,P,Sh%,MD Sh%,2,0.422,0.41
3455,G,P,Sh%,MD Sh%,3,0.422,0.41
1476,G,A2,Sh%,P1/GP,0,-0.347,0.409
1477,G,A2,Sh%,P1/GP,1,-0.347,0.409
1478,G,A2,Sh%,P1/GP,2,-0.347,0.409
1479,G,A2,Sh%,P1/GP,3,-0.347,0.409
4224,G,P,LD Sh%,FOW%,0,0.414,0.408
4225,G,P,LD Sh%,FOW%,1,0.414,0.408
4226,G,P,LD Sh%,FOW%,2,0.414,0.408
4227,G,P,LD Sh%,FOW%,3,0.414,0.408
144,G,A1,P1,HD Sh,0,-0.377,0.407
145,G,A1,P1,HD Sh,1,-0.377,0.407
146,G,A1,P1,HD Sh,2,-0.377,0.407
147,G,A1,P1,HD Sh,3,-0.377,0.407
212,G,A1,P,P/GP,0,-0.361,0.406
213,G,A1,P,P/GP,1,-0.361,0.406
214,G,A1,P,P/GP,2,-0.361,0.406
215,G,A1,P,P/GP,3,-0.361,0.406
580,G,A1,A1/GP,FOT,0,-0.432,0.405
581,G,A1,A1/GP,FOT,1,-0.432,0.405
582,G,A1,A1/GP,FOT,2,-0.432,0.405
583,G,A1,A1/GP,FOT,3,-0.432,0.405
340,G,A1,Sh,LD Sh,0,-0.367,0.403
341,G,A1,Sh,LD Sh,1,-0.367,0.403
342,G,A1,Sh,LD Sh,2,-0.367,0.403
343,G,A1,Sh,LD Sh,3,-0.367,0.403
596,G,A1,A2/GP,Sh/GP,0,-0.435,0.403
597,G,A1,A2/GP,Sh/GP,1,-0.435,0.403
598,G,A1,A2/GP,Sh/GP,2,-0.435,0.403
599,G,A1,A2/GP,Sh/GP,3,-0.435,0.403
3668,G,P,A2/GP,MD Sh%,0,0.412,0.402
3669,G,P,A2/GP,MD Sh%,1,0.412,0.402
3670,G,P,A2/GP,MD Sh%,2,0.412,0.402
3671,G,P,A2/GP,MD Sh%,3,0.412,0.402
1540,G,A2,Sh%,FOW%,0,-0.347,0.402
1541,G,A2,Sh%,FOW%,1,-0.347,0.402
1542,G,A2,Sh%,FOW%,2,-0.347,0.402
1543,G,A2,Sh%,FOW%,3,-0.347,0.402
336,G,A1,Sh,LD G,0,-0.377,0.401
337,G,A1,Sh,LD G,1,-0.377,0.401
338,G,A1,Sh,LD G,2,-0.377,0.401
339,G,A1,Sh,LD G,3,-0.377,0.401
1592,G,A2,G/GP,MD Sh%,0,0.402,0.398
1593,G,A2,G/GP,MD Sh%,1,0.402,0.398
1594,G,A2,G/GP,MD Sh%,2,0.402,0.398
1595,G,A2,G/GP,MD Sh%,3,0.402,0.398
152,G,A1,P1,MD G,0,-0.364,0.398
153,G,A1,P1,MD G,1,-0.364,0.398
154,G,A1,P1,MD G,2,-0.364,0.398
155,G,A1,P1,MD G,3,-0.364,0.398
3052,G,P1,HD G,HD Sh,0,-0.371,0.398
3053,G,P1,HD G,HD Sh,1,-0.371,0.398
3054,G,P1,HD G,HD Sh,2,-0.371,0.398
3055,G,P1,HD G,HD Sh,3,-0.371,0.398
3060,G,P1,HD G,MD G,0,-0.371,0.398
3061,G,P1,HD G,MD G,1,-0.371,0.398
3062,G,P1,HD G,MD G,2,-0.371,0.398
3063,G,P1,HD G,MD G,3,-0.371,0.398
3064,G,P1,HD G,MD Sh,0,-0.371,0.398
3065,G,P1,HD G,MD Sh,1,-0.371,0.398
3066,G,P1,HD G,MD Sh,2,-0.371,0.398
3067,G,P1,HD G,MD Sh,3,-0.371,0.398
3072,G,P1,HD G,LD G,0,-0.371,0.398
3073,G,P1,HD G,LD G,1,-0.371,0.398
3074,G,P1,HD G,LD G,2,-0.371,0.398
3075,G,P1,HD G,LD G,3,-0.371,0.398
3076,G,P1,HD G,LD Sh,0,-0.371,0.398
3077,G,P1,HD G,LD Sh,1,-0.371,0.398
3078,G,P1,HD G,LD Sh,2,-0.371,0.398
3079,G,P1,HD G,LD Sh,3,-0.371,0.398
3100,G,P1,HD Sh,MD G,0,-0.371,0.398
3101,G,P1,HD Sh,MD G,1,-0.371,0.398
3102,G,P1,HD Sh,MD G,2,-0.371,0.398
3103,G,P1,HD Sh,MD G,3,-0.371,0.398
3104,G,P1,HD Sh,MD Sh,0,-0.371,0.398
3105,G,P1,HD Sh,MD Sh,1,-0.371,0.398
3106,G,P1,HD Sh,MD Sh,2,-0.371,0.398
3107,G,P1,HD Sh,MD Sh,3,-0.371,0.398
3112,G,P1,HD Sh,LD G,0,-0.371,0.398
3113,G,P1,HD Sh,LD G,1,-0.371,0.398
3114,G,P1,HD Sh,LD G,2,-0.371,0.398
3115,G,P1,HD Sh,LD G,3,-0.371,0.398
3116,G,P1,HD Sh,LD Sh,0,-0.371,0.398
3117,G,P1,HD Sh,LD Sh,1,-0.371,0.398
3118,G,P1,HD Sh,LD Sh,2,-0.371,0.398
3119,G,P1,HD Sh,LD Sh,3,-0.371,0.398
3172,G,P1,MD G,MD Sh,0,-0.371,0.398
3173,G,P1,MD G,MD Sh,1,-0.371,0.398
3174,G,P1,MD G,MD Sh,2,-0.371,0.398
3175,G,P1,MD G,MD Sh,3,-0.371,0.398
3180,G,P1,MD G,LD G,0,-0.371,0.398
3181,G,P1,MD G,LD G,1,-0.371,0.398
3182,G,P1,MD G,LD G,2,-0.371,0.398
3183,G,P1,MD G,LD G,3,-0.371,0.398
3184,G,P1,MD G,LD Sh,0,-0.371,0.398
3185,G,P1,MD G,LD Sh,1,-0.371,0.398
3186,G,P1,MD G,LD Sh,2,-0.371,0.398
3187,G,P1,MD G,LD Sh,3,-0.371,0.398
3208,G,P1,MD Sh,LD G,0,-0.371,0.398
3209,G,P1,MD Sh,LD G,1,-0.371,0.398
3210,G,P1,MD Sh,LD G,2,-0.371,0.398
3211,G,P1,MD Sh,LD G,3,-0.371,0.398
3212,G,P1,MD Sh,LD Sh,0,-0.371,0.398
3213,G,P1,MD Sh,LD Sh,1,-0.371,0.398
3214,G,P1,MD Sh,LD Sh,2,-0.371,0.398
3215,G,P1,MD Sh,LD Sh,3,-0.371,0.398
3256,G,P1,LD G,LD Sh,0,-0.371,0.398
3257,G,P1,LD G,LD Sh,1,-0.371,0.398
3258,G,P1,LD G,LD Sh,2,-0.371,0.398
3259,G,P1,LD G,LD Sh,3,-0.371,0.398
1340,G,A2,P,HD Sh%,0,0.41,0.397
1341,G,A2,P,HD Sh%,1,0.41,0.397
1342,G,A2,P,HD Sh%,2,0.41,0.397
1343,G,A2,P,HD Sh%,3,0.41,0.397
1376,G,A2,P,FOW%,0,0.41,0.397
1377,G,A2,P,FOW%,1,0.41,0.397
1378,G,A2,P,FOW%,2,0.41,0.397
1379,G,A2,P,FOW%,3,0.41,0.397
1808,G,A2,P1/GP,LD Sh%,0,0.41,0.397
1809,G,A2,P1/GP,LD Sh%,1,0.41,0.397
1810,G,A2,P1/GP,LD Sh%,2,0.41,0.397
1811,G,A2,P1/GP,LD Sh%,3,0.41,0.397
1820,G,A2,P1/GP,FOW%,0,0.41,0.397
1821,G,A2,P1/GP,FOW%,1,0.41,0.397
1822,G,A2,P1/GP,FOW%,2,0.41,0.397
1823,G,A2,P1/GP,FOW%,3,0.41,0.397
1880,G,A2,P/GP,FOW%,0,0.41,0.397
1881,G,A2,P/GP,FOW%,1,0.41,0.397
1882,G,A2,P/GP,FOW%,2,0.41,0.397
1883,G,A2,P/GP,FOW%,3,0.41,0.397
2632,G,P1,A1/GP,A2/GP,0,0.439,0.396
2633,G,P1,A1/GP,A2/GP,1,0.439,0.396
2634,G,P1,A1/GP,A2/GP,2,0.439,0.396
2635,G,P1,A1/GP,A2/GP,3,0.439,0.396
1380,G,A2,Sh,Sh%,0,0.411,0.396
1381,G,A2,Sh,Sh%,1,0.411,0.396
1382,G,A2,Sh,Sh%,2,0.411,0.396
1383,G,A2,Sh,Sh%,3,0.411,0.396
1208,G,A2,P1,Sh%,0,-0.363,0.395
1209,G,A2,P1,Sh%,1,-0.363,0.395
1210,G,A2,P1,Sh%,2,-0.363,0.395
1211,G,A2,P1,Sh%,3,-0.363,0.395
840,G,A1,xG,HD G,0,-0.38,0.395
841,G,A1,xG,HD G,1,-0.38,0.395
842,G,A1,xG,HD G,2,-0.38,0.395
843,G,A1,xG,HD G,3,-0.38,0.395
844,G,A1,xG,HD Sh,0,-0.38,0.395
845,G,A1,xG,HD Sh,1,-0.38,0.395
846,G,A1,xG,HD Sh,2,-0.38,0.395
847,G,A1,xG,HD Sh,3,-0.38,0.395
852,G,A1,xG,MD G,0,-0.38,0.395
853,G,A1,xG,MD G,1,-0.38,0.395
854,G,A1,xG,MD G,2,-0.38,0.395
855,G,A1,xG,MD G,3,-0.38,0.395
856,G,A1,xG,MD Sh,0,-0.38,0.395
857,G,A1,xG,MD Sh,1,-0.38,0.395
858,G,A1,xG,MD Sh,2,-0.38,0.395
859,G,A1,xG,MD Sh,3,-0.38,0.395
864,G,A1,xG,LD G,0,-0.38,0.395
865,G,A1,xG,LD G,1,-0.38,0.395
866,G,A1,xG,LD G,2,-0.38,0.395
867,G,A1,xG,LD G,3,-0.38,0.395
868,G,A1,xG,LD Sh,0,-0.38,0.395
869,G,A1,xG,LD Sh,1,-0.38,0.395
870,G,A1,xG,LD Sh,2,-0.38,0.395
871,G,A1,xG,LD Sh,3,-0.38,0.395
3476,G,P,Sh%,FOW%,0,0.404,0.394
3477,G,P,Sh%,FOW%,1,0.404,0.394
3478,G,P,Sh%,FOW%,2,0.404,0.394
3479,G,P,Sh%,FOW%,3,0.404,0.394
428,G,A1,Sh%,FOW,0,-0.314,0.391
429,G,A1,Sh%,FOW,1,-0.314,0.391
430,G,A1,Sh%,FOW,2,-0.314,0.391
431,G,A1,Sh%,FOW,3,-0.314,0.391
836,G,A1,xG,xG/GP,0,-0.357,0.391
837,G,A1,xG,xG/GP,1,-0.357,0.391
838,G,A1,xG,xG/GP,2,-0.357,0.391
839,G,A1,xG,xG/GP,3,-0.357,0.391
404,G,A1,Sh%,MD G,0,-0.299,0.39
405,G,A1,Sh%,MD G,1,-0.299,0.39
406,G,A1,Sh%,MD G,2,-0.299,0.39
407,G,A1,Sh%,MD G,3,-0.299,0.39
208,G,A1,P,P1/GP,0,-0.345,0.389
209,G,A1,P,P1/GP,1,-0.345,0.389
210,G,A1,P,P1/GP,2,-0.345,0.389
211,G,A1,P,P1/GP,3,-0.345,0.389
732,G,A1,P/GP,HD G,0,-0.345,0.389
733,G,A1,P/GP,HD G,1,-0.345,0.389
734,G,A1,P/GP,HD G,2,-0.345,0.389
735,G,A1,P/GP,HD G,3,-0.345,0.389
736,G,A1,P/GP,HD Sh,0,-0.345,0.389
737,G,A1,P/GP,HD Sh,1,-0.345,0.389
738,G,A1,P/GP,HD Sh,2,-0.345,0.389
739,G,A1,P/GP,HD Sh,3,-0.345,0.389
744,G,A1,P/GP,MD G,0,-0.345,0.389
745,G,A1,P/GP,MD G,1,-0.345,0.389
746,G,A1,P/GP,MD G,2,-0.345,0.389
747,G,A1,P/GP,MD G,3,-0.345,0.389
748,G,A1,P/GP,MD Sh,0,-0.345,0.389
749,G,A1,P/GP,MD Sh,1,-0.345,0.389
750,G,A1,P/GP,MD Sh,2,-0.345,0.389
751,G,A1,P/GP,MD Sh,3,-0.345,0.389
756,G,A1,P/GP,LD G,0,-0.345,0.389
757,G,A1,P/GP,LD G,1,-0.345,0.389
758,G,A1,P/GP,LD G,2,-0.345,0.389
759,G,A1,P/GP,LD G,3,-0.345,0.389
760,G,A1,P/GP,LD Sh,0,-0.345,0.389
761,G,A1,P/GP,LD Sh,1,-0.345,0.389
762,G,A1,P/GP,LD Sh,2,-0.345,0.389
763,G,A1,P/GP,LD Sh,3,-0.345,0.389
96,G,A1,P1,P,0,-0.387,0.385
97,G,A1,P1,P,1,-0.387,0.385
98,G,A1,P1,P,2,-0.387,0.385
99,G,A1,P1,P,3,-0.387,0.385
548,G,A1,A1/GP,HD Sh%,0,-0.408,0.384
549,G,A1,A1/GP,HD Sh%,1,-0.408,0.384
550,G,A1,A1/GP,HD Sh%,2,-0.408,0.384
551,G,A1,A1/GP,HD Sh%,3,-0.408,0.384
180,G,A1,P1,FOT,0,-0.352,0.382
181,G,A1,P1,FOT,1,-0.352,0.382
182,G,A1,P1,FOT,2,-0.352,0.382
183,G,A1,P1,FOT,3,-0.352,0.382
1912,G,A2,Sh/GP,MD Sh%,0,0.419,0.381
1913,G,A2,Sh/GP,MD Sh%,1,0.419,0.381
1914,G,A2,Sh/GP,MD Sh%,2,0.419,0.381
1915,G,A2,Sh/GP,MD Sh%,3,0.419,0.381
2484,G,P1,Sh%,A2/GP,0,0.419,0.381
2485,G,P1,Sh%,A2/GP,1,0.419,0.381
2486,G,P1,Sh%,A2/GP,2,0.419,0.381
2487,G,P1,Sh%,A2/GP,3,0.419,0.381
